Item,Open,Close,Volume
47,0.9864163706157342,1.0,0.031856436409123244
48,0.9701191497750452,0.9810846269313024,0.037636644180444205
49,0.9823299156095836,0.9771493310724244,0.03001103119319021
50,0.974770879399484,0.9855867948845676,0.033660603519672296
51,0.9607672867791648,0.9769225812629884,0.060781530827202015
52,0.9474904465069304,0.9531974352536744,0.018412814053946312
53,0.9498486464370459,0.9495697443821474,0.02032007642795531
54,0.9476196884524682,0.9487276874299312,0.029155340506472664
55,0.9571331293193728,0.961181401066414,0.013309598512678995
56,0.9607026165433724,0.9576185504539318,0.04127247047179828
57,0.9441631783003976,0.9650680643018056,0.03352314316839237
58,0.9473935404868792,0.9432700884294658,0.022079568924338384
59,0.9444054942287298,0.9471082194483866,0.01990769537411553
60,0.9475066144696735,0.9441121437622138,0.02382187887681146
61,0.9458914333764328,0.9466385105744874,0.025364871319928654
62,0.9419342203158196,0.9427356364646002,0.033286024062434486
63,0.9436301410815494,0.9486952673004091,0.0391624540796514
64,0.949493254910738,0.9463956502975714,0.028502403837893008
65,0.9444054942287298,0.9584120751896771,0.03263652390263684
66,0.940771336768938,0.959497089586888,0.029096919857178688
67,0.9536766175521212,0.9464118595525984,0.03271900011340479
68,0.9622693938896112,0.9663475071664772,0.030622729756385886
69,0.9539673388426371,0.9679507642735266,0.0425680342826116
70,0.9398506722395232,0.9502662014460146,0.02845085620616303
71,0.9378155279102288,0.941763994542905,0.018165385421642442
72,0.9396083546960092,0.9346545074313726,0.02161220372998663
73,0.9362326827424746,0.9388326635671662,0.05532779139017088
74,0.9216798849405641,0.9441121437622138,0.035622850034193264
75,0.9176742665177676,0.9266705416186328,0.02651266525311605
76,0.9281406093135272,0.923852584737878,0.0442759791472647
77,0.9128125568904828,0.9402092696523264,0.04615574945101771
78,0.9358288874691646,0.9234639269975192,0.046977075049915266
79,0.9462467263766942,0.9467195633274956,0.022581299206510117
80,0.9506239026733606,0.9550597635121356,0.021467870361142703
81,0.9352151105778278,0.9551083961356212,0.05047887749877143
82,0.9301757536428216,0.9370512876546988,0.028498967329111006
83,0.9248617432388154,0.9281928447602209,0.026904427254263844
84,0.921017605776178,0.9256825916543634,0.01892829037124604
85,0.9263154466022596,0.9290349017124367,0.02222733880196431
86,0.926589999930032,0.9353508657076924,0.008697803727237425
87,0.9256855017481794,0.9311401906548292,0.02502809345929283
88,0.9248940791643022,0.9280308396612192,0.023440426402009662
89,0.9327438350497359,0.9317555965851558,0.026220562006646204
90,0.9385907825313624,0.9365978884428416,0.013639503355750822
91,0.9354089242331108,0.937180872624178,0.011416082173797996
92,0.9374763043466642,0.9415534556079644,0.02062592570955315
93,0.9464728743422828,0.9465737674835212,0.011821590210073778
94,0.9378155279102288,0.9508977194632896,0.018746155405800137
95,0.9434686617365716,0.9440474006712471,0.018464361685676285
96,0.9494610191264792,0.9517722953325752,0.0140621939359366
97,0.946036843284714,0.9535374603705477,0.012945328581787187
98,0.9547264271162084,0.9553998874165556,0.026175887392480227
99,0.9492025352354032,0.9558694975029078,0.013673868443570804
100,0.9450676748670692,0.9542338186468676,0.03735828696910235
101,0.9475066144696735,0.9505900156883924,0.024079617035461333
102,0.9379931736027686,0.953343132310102,0.04421755849797073
103,0.934972793034314,0.9376666935850256,0.019086369775217958
104,0.932113891810837,0.9403711775832496,0.032292873024437015
105,0.9335030218493544,0.9423145585947188,0.050715996604729315
106,0.9162851364792504,0.9436425336758612,0.08622544184911664
107,0.9341167987406914,0.928095681539732,0.15704501482853536
108,0.8874865286547345,0.886799248010343,0.10833937586127497
109,0.8715446008143065,0.8805318162315583,0.037389215548140335
110,0.869202667372981,0.8735358003830884,0.022990243751567902
111,0.8694610527380099,0.8733252630676158,0.01899358403810401
112,0.8688796101569786,0.8761755412903462,0.0180554171406185
113,0.868362740900874,0.8682886415300166,0.01486290048214218
114,0.8635979372936403,0.8726126922973321,0.020773695587179068
115,0.8568464916301614,0.8666691735484721,0.0344063259253659
116,0.8375288902210173,0.8663291484315989,0.04860254370380042
117,0.8425198434090211,0.8378750846595833,0.03768131879461018
118,0.8311166681211027,0.8381503666854901,0.01889392528342606
119,0.8336686833216832,0.8279153160863839,0.017223782015374937
120,0.8278539716243157,0.8328223526545038,0.027588292501881485
121,0.8076642079588056,0.8242229809114376,0.03163306333829336
122,0.7933537277004087,0.8089676200562426,0.033564381273776346
123,0.7926268752110955,0.7919307861205009,0.018491853755932267
124,0.7760390332211186,0.7947000132096911,0.03177052368957329
125,0.7843894920150949,0.7880926551015803,0.030976690160931707
126,0.7845348033973295,0.7967729791906397,0.035347929331633415
127,0.7725017817813781,0.7858902013192309,0.05470578330062921
128,0.7670262952627563,0.7723837946275127,0.05620753763836242
129,0.7623583976755741,0.7660192984157863,0.047825892719068834
130,0.7480155814916901,0.7496302905398946,0.08201915509995085
131,0.7604201609815119,0.7562053256865617,0.14609286134030713
132,0.7933375597376651,0.8042549131680363,0.05513534689837898
133,0.7989906935640079,0.7971292151820082,0.03203857137456915
134,0.7925299691910447,0.7945543161532633,0.03420357190722801
135,0.7929499324270984,0.7901007792040156,0.060554721247590135
136,0.8108461663982852,0.7870561713013717,0.12345657799328505
137,0.8214579174871447,0.819445530932265,0.059434419384658724
138,0.8326995149040383,0.8323041099446653,0.02203145780139041
139,0.8236383731986741,0.8340207427661669,0.02778761001123738
140,0.8244621300928564,0.8318020797287908,0.0222376483283103
141,0.834363198270328,0.83392357792621,0.03202482533944116
142,0.8361721930188523,0.8490332433444459,0.015065654500280072
143,0.8400970717691597,0.8496971814912435,0.037633207671662214
144,0.8300345258618914,0.8305227356516659,0.02388717254366943
145,0.8384818906759189,0.8288546366661038,0.033643420975762305
146,0.8433112659928979,0.8382475299059786,0.02439233933462316
147,0.8507572282202028,0.8518673123121491,0.04038585120604276
148,0.8545851993352781,0.858652886393757,0.01782860756100662
149,0.8550536648443804,0.8592844044110322,0.055107854828123005
150,0.8368828775454215,0.8572600694341013,0.04186698649108397
151,0.8344439379428169,0.8399803736019755,0.028849491224874818
152,0.8328287568495761,0.8418751236094271,0.037464818741344295
153,0.8083587245226315,0.8336645067747988,0.04720388462952715
154,0.8085687045254771,0.8081092550614524,0.024749736247950974
155,0.8028833349148755,0.8153321178874371,0.04190135157890395
156,0.8058552132102813,0.8049674839383201,0.034684683136707764
157,0.8061782688111027,0.8154454919824212,0.038014660146464006
158,0.8264649401118452,0.8128704941661293,0.03950610495785122
159,0.8155786340800318,0.8292432927869944,0.020835552745255042
160,0.8192935312123125,0.8203848498925166,0.02548514912729859
161,0.8279832135698536,0.8256319099580416,0.02866391975064692
162,0.8417445887878873,0.8296481597823806,0.03337193678198445
163,0.8327641851398305,0.8439480895903757,0.03818304907678192
164,0.8194227731578504,0.8273485427795428,0.04753035296381698
165,0.7960026473058587,0.8209516248188258,0.050238321884031566
166,0.8005251349847599,0.8039958420166244,0.0330867065530786
167,0.7872322268910098,0.7985867752326299,0.04082572433013853
168,0.7964871822516578,0.7938417453829796,0.04846851986130249
169,0.7955503497594995,0.80350992226823,0.039629819274003164
170,0.7829519566143944,0.7929348481717187,0.08224596467956273
171,0.8139149507137421,0.7883679371274872,0.08965507761355082
172,0.8171938151732726,0.8149272508920511,0.0959645077372995
173,0.8480437352898259,0.8212593269742552,0.07809809857969091
174,0.8333940314678641,0.8485312115091028,0.06706346888069471
175,0.8472199767804621,0.8413407704321085,0.2240363170248081
176,0.9011670656742328,0.9097308709033802,0.11549418714539522
177,0.9041551103172007,0.9015039460261776,0.04098036722532843
178,0.9224713075244408,0.9036578659725876,0.05763025227410967
179,0.9058187936834902,0.9221683736653672,0.03948892241394123
180,0.8982435911258291,0.9097308709033802,0.03659881852828075
181,0.8980174415450585,0.9022651478004792,0.02848865780276501
182,0.8898607980215473,0.8966293312070484,0.04298041533645138
183,0.8706724385579406,0.8843376242890357,0.02916908654160065
184,0.8820110405209319,0.8733575844095913,0.036705350300522695
185,0.8826893891220143,0.8764831462776967,0.022375108679590233
186,0.8818010589029052,0.8775358393329322,0.02592158574261236
187,0.8697195366290856,0.8904106292198282,0.025601990425886532
188,0.8701879036121415,0.8750256833951541,0.024168966263793282
189,0.8885686725291274,0.8856331792406555,0.028371816504177076
190,0.8686211262659029,0.893001739123068,0.03653352486142279
191,0.886678938108114,0.882038007286198,0.03804558872550199
192,0.8864689564900875,0.8908479179642048,0.051520139659716885
193,0.8630003283650466,0.8868802019758049,0.05094624269312319
194,0.8670221131354053,0.8664587334010783,0.019354417460213817
195,0.8589947099422502,0.8689851002133517,0.03557473891124529
196,0.8786191020786068,0.8733900061585822,0.024512617141993102
197,0.8706886049055026,0.8774224652379483,0.02007608430443344
198,0.8633717877128703,0.8808395183869879,0.031550587127525405
199,0.8758410374384843,0.8699081095115613,0.07871323365166859
200,0.8694126473758267,0.8748798875511792,0.058681823961401126
201,0.8555220318274362,0.8730660915091891,0.032464698463536924
202,0.8506280848007116,0.8620699395427966,0.03336850027320245
203,0.8489320655089353,0.8615354875779311,0.03850951741107175
204,0.8408239226432911,0.8528389526143763,0.042901375634465416
205,0.8211832656333257,0.8322716898151432,0.05877117318973307
206,0.8007996883125322,0.8213240700652213,0.05005618691858565
207,0.7898488121861548,0.8020848811346777,0.07236943844009992
208,0.8169192618455002,0.8009026031099629,0.08810864866165165
209,0.8325057012487548,0.8291137078175153,0.06547236531462955
210,0.8400647358436729,0.8313324696424382,0.05175725876567476
211,0.8455402239774757,0.8441099959018306,0.0444684236390566
212,0.8107007564900038,0.8484663696305899,0.08539724323265507
213,0.8102162215442047,0.8080606240574346,0.05954782417446465
214,0.8305674645546927,0.8204333821089873,0.055090672284213014
215,0.8133335097478916,0.8273323319050476,0.04421755849797073
216,0.793434465757716,0.8140203520613221,0.045843027151855884
217,0.8184536063553866,0.8081739981524185,0.05312842576969204
218,0.8239614287994949,0.8272189578100637,0.04657156701363949
219,0.8019788367330228,0.8159798451597395,0.04210754210582384
220,0.8311490040465895,0.8085303329313338,0.06334172986979067
221,0.8199073081036495,0.8319477767852184,0.06656861161608697
222,0.8064205847394351,0.8087408718662747,0.056757379043482124
223,0.7960188152686021,0.7913315910646697,0.062073658129233336
224,0.7703858993947758,0.7904732244504109,0.09380294371342264
225,0.7953403681414727,0.7912667491861562,0.08574433061963689
226,0.7649104112609731,0.7818253221103422,0.1269583804421412
227,0.7563983762111531,0.7869103754573974,0.1357386603801466
228,0.8174845364637883,0.7862626481850947,0.17035461334121438
229,0.8483183871436449,0.8288061028301648,0.16239222249332455
230,0.9156552901512166,0.8601427694058223,0.2073967415023729
231,0.9386231184568492,0.9112045430409504,0.2155275212805806
232,0.8913952394422987,0.8947832138230827,0.1737327014739186
233,0.8553767204452017,0.8795277541803406,0.11236696415377688
234,0.8379811877673761,0.8583937164547983,0.08882000597952527
235,0.8342662922502769,0.8086437070263177,0.05501163258222705
236,0.8331679804131406,0.8348952198479056,0.03527232613842945
237,0.8471070013237142,0.8346199378219987,0.060015189368816425
238,0.8441350245022617,0.8537944824491229,0.06311835679896079
239,0.8088755937787363,0.8233646159166474,0.07135223184062846
240,0.7858270258006147,0.8102307548783403,0.12376242727488287
241,0.8088433563792962,0.8110729089986348,0.06582976222795736
242,0.7924330615558125,0.7971616353115307,0.1119339640472451
243,0.8157724477353149,0.8310085566125142,0.07757231273604519
244,0.8559904973365388,0.8118664321149119,0.07099139841851865
245,0.8421160481357107,0.8536001543886775,0.06255133284993109
246,0.8279024738973647,0.8337292498657649,0.0695618107652074
247,0.8535030554608852,0.8302311439637171,0.06373692837972046
248,0.851387171459102,0.8465716196231381,0.09058637149347236
249,0.8576540821767819,0.8762564952558076,0.06493970645341983
250,0.8798304878985374,0.8798193442488216,0.059802125824332523
251,0.8767617019678992,0.8764346124417575,0.09788895265521848
252,0.9181426335008236,0.906508145814786,0.03810057286601396
253,0.9280598696410384,0.9264113716796744,0.031193190214197586
254,0.9168020057353548,0.9323386795540392,0.04814205152701266
255,0.8893600951130044,0.9133584629873605,0.03564346908688525
256,0.8869696593986299,0.886799248010343,0.0
257,0.8904745732977025,0.8911231999901117,0.03467781011914376
258,0.8801051397523566,0.8888883260782401,0.044547463341042565
259,0.8781345671328077,0.8786370662241068,0.041987264298453904
260,0.8848860111811055,0.8722401482633895,0.09859687346431012
261,0.9073854725036824,0.8932609090620265,0.0448430030962944
262,0.8838200352694562,0.9042085288119484,0.07338320853078939
263,0.8857905093629582,0.8774873071164613,0.06696724663479876
264,0.8590916175774824,0.8814549243173146,0.07466158979769273
265,0.8554412921549474,0.8618269804783332,0.05631063290182236
266,0.8790068279152202,0.8774062543634531,0.03766413625070019
267,0.891136755551223,0.8814711351918099,0.062094277181925325
268,0.8804765991001801,0.9018602808050932,0.03551631826195132
269,0.9056088136806452,0.8983783841580724,0.0450423206056503
270,0.8888917281299485,0.9084515268262554,0.06767860395267239
271,0.9064164042272654,0.8906211681547689,0.05419030698332948
272,0.9139916067849267,0.9062489758758274,0.06265442811339103
273,0.8844176441980495,0.9158686189251388,0.05152357616849888
274,0.8923804756814594,0.8819569561526575,0.039818827257013065
275,0.8880032993847927,0.8967264960470049,0.006910819160598365
276,0.8920897543909433,0.8923378009762701,0.022680957961188068
277,0.8941410666829813,0.8929369960321019,0.06437955552195412
278,0.9014254510392616,0.9043866459978986,0.041643613420254084
279,0.8882294489655628,0.9048724669587462,0.07743485238476526
280,0.872852991180335,0.8772443464325299,0.03035468207139003
281,0.8563619566843624,0.8773577221469819,0.044423749024890616
282,0.8610459237082412,0.854636537781871,0.04888777393270627
283,0.8412438858793446,0.8618269804783332,0.06923190592213557
284,0.863581769330897,0.8450655257365776,0.06490877787438185
285,0.8734990054711119,0.8717220043410983,0.043025089950617365
286,0.8770524232584148,0.8858437181755963,0.054045973614485564
287,0.8626772711490444,0.8745236531792788,0.03331007962390848
288,0.8708178484662218,0.8688717261183678,0.04317285982824328
289,0.8722230479414359,0.8799326211757268,0.039746660572591096
290,0.8712862154492779,0.8784265272891658,0.060266054509902287
291,0.8568949939032103,0.8697462032001066,0.05400129900031958
292,0.8496750843458101,0.8592358705750933,0.04449247920053059
293,0.8320696685760046,0.8574868176240695,0.05069194104325532
294,0.8498850659638372,0.8407253645017819,0.050812218850625264
295,0.8354615101074641,0.8528065324848535,0.044860185640204386
296,0.8295983946630944,0.8399641627274803,0.0501592821820456
297,0.8192127915398236,0.8333243828703787,0.048740004055080347
298,0.8086333763764507,0.8305712678681371,0.06591911145628931
299,0.8571533808834207,0.811477775994021,0.19985704123466885
300,0.7366285741665152,0.7496302905398946,0.13440185846394928
301,0.7491785635646185,0.7345044158666316,0.03701119958212053
302,0.7728894107071261,0.7477840727489136,0.07191581928087616
303,0.7666063320267028,0.7800924784143455,0.033952706766142135
304,0.7688676243215863,0.7725943335624539,0.044509661744440585
305,0.7524734974608457,0.7688695782579849,0.06313553934287078
306,0.7500183898954976,0.7484480108957114,0.03587715168406113
307,0.7347226733979401,0.7529177587194544,0.05504256116126503
308,0.7265336923337601,0.7420025607185232,0.02795943545033729
309,0.7237878650930779,0.7335975170359026,0.03730673933737238
310,0.7269536555698141,0.7267309889888329,0.04965067888230987
311,0.7397943646432515,0.7315893929334669,0.05832099053929131
312,0.7267920793139705,0.7342453447152202,0.055606148601512737
313,0.7142744258413541,0.7343100878061861,0.047334471963243085
314,0.6761723587679606,0.7105200982988911,0.0659397305089813
315,0.6760592831699849,0.6862442894502163,0.05514565642472498
316,0.6661905509180001,0.6803656125798694,0.07309797830188354
317,0.6559664271397071,0.6548427809960453,0.05449959277370932
318,0.6778521115709469,0.6574987327777986,0.06397748399446034
319,0.7093966451621917,0.6832483125515902,0.06541050815655358
320,0.6938746805578172,0.7071515773663226,0.04859223417745442
321,0.7002224278588517,0.70452804733356,0.032213833322451056
322,0.7076037198503643,0.7043823502771325,0.07551728048441028
323,0.7205898388320829,0.7266985672398425,0.04928297244263606
324,0.7198629879579518,0.7168845961300858,0.1067585818215558
325,0.7237878650930779,0.7342938769316909,0.06415961895990624
326,0.7206544105418285,0.7243342087655067,0.02721714955342568
327,0.7063762645937369,0.7236054271207277,0.043186605863371266
328,0.7046318415549583,0.7032000722524174,0.03355750825621235
329,0.6958775874876716,0.7077831941711445,0.04206286749165786
330,0.6856857980196843,0.7009490862535976,0.029962920070242236
331,0.6985749124553052,0.6885276955785589,0.052520163715278366
332,0.6810017340849398,0.6892888973528601,0.04927953593385406
333,0.6627502071134918,0.6651264625991695,0.05166103651977881
334,0.6921949277548308,0.6782279035079546,0.04151302608653815
335,0.6761561908052173,0.690956897550876,0.04676744801421339
336,0.6693885787941763,0.6660981045208652,0.07052746973294889
337,0.7025482934786617,0.6956696044390822,0.049011488248858204
338,0.7209936341053932,0.7148926812826772,0.04883966280975829
339,0.7310561800126617,0.7282857138794114,0.0834418697356981
340,0.6843935756163991,0.7149736352481391,0.1328691755471781
341,0.6898367278247152,0.638421352990631,0.10484444642998282
342,0.6157483791536646,0.6475551750790942,0.20511833617990807
343,0.7295217385919096,0.6895318564173236,0.13998274872591435
344,0.7586919059054765,0.7469419170091507,0.08142120257188316
345,0.7603232533462793,0.7705213675815052,0.06815971518215214
346,0.7618738627297749,0.7619219958384389,0.029722364455502363
347,0.7569798171770036,0.7706347416764889,0.0245160536507751
348,0.7505190928040403,0.7629584796386473,0.029529919963710464
349,0.7588534821613201,0.7583268255034492,0.044574955411298536
350,0.7673977546105798,0.7663593235326596,0.08262398064558253
351,0.775619069985065,0.7644645735252078,0.17091132776389809
352,0.7231418524174821,0.7204798668720906,0.041317145085964256
353,0.7242563306021804,0.7225042018490215,0.02943713422659652
354,0.7342865421991432,0.7318323519979304,0.05197375881894065
355,0.7209774661426499,0.7369174069644533,0.044736471324052465
356,0.7187001044110698,0.7174676790989689,0.027107181272401738
357,0.7079106074884421,0.7230385550263396,0.03597337392995708
358,0.7192815453769202,0.7113460431641587,0.04211441512338784
359,0.7075553144881807,0.7227794838749284,0.0501627186908276
360,0.7153405002790504,0.7177105409953533,0.04526569367648018
361,0.7145329097324299,0.7148440502786597,0.041155629173210334
362,0.6980742095467628,0.7125930658993078,0.08242466313622664
363,0.7387767940937856,0.7069249279639014,0.12407514957404472
364,0.7631336539118888,0.7392494440968136,0.11309550401556047
365,0.7666386679521896,0.7722380004030065,0.12489647517294228
366,0.7518758885322521,0.7726428673983927,0.11201644025801304
367,0.7584980906350121,0.7685780853575825,0.1581206420773008
368,0.7439937967213314,0.7795580264494801,0.4239792709790269
369,0.597819907783038,0.6211093341970615,0.17565714639183758
370,0.5885164485341601,0.5922504034296596,0.05335867185808592
371,0.5735921913844259,0.592606639421028,0.11068994786816176
372,0.5493806429485569,0.572444241997713,0.05391882278955162
373,0.5400126119899333,0.5471481602233251,0.05674363300835414
374,0.5318397988884971,0.5285891203140749,0.032969865254490666
375,0.5269134190254201,0.5238116703349023,0.029639888244734406
376,0.5298692278841294,0.537301866152125,0.039805081221885065
377,0.5215026011274096,0.5301599572916017,0.026120903251968256
378,0.5255243858977684,0.5329454940428339,0.03043372177337599
379,0.5237799628589898,0.5264027802381421,0.03496304034804961
380,0.526089759042103,0.5211232984236268,0.04140649431429621
381,0.5287709160469933,0.5230828903095914,0.04698394806747927
382,0.5497036985493782,0.5422088039326982,0.05715601406219392
383,0.5506566004782332,0.5501280250350031,0.02795943545033729
384,0.5541776823400493,0.5511320870862209,0.03180832528617527
385,0.5498328419688695,0.5589379357130103,0.036055850140725036
386,0.5492190650775325,0.5529296738731836,0.04182231187691799
387,0.5445512676315779,0.5494316667586828,0.08398483812325383
388,0.5307898924135444,0.5472615359377773,0.052887870154952166
389,0.5266226977349044,0.5317470051436237,0.02410367259693532
390,0.5251044226617148,0.5289453563054431,0.037997477602554015
391,0.5222778557485432,0.5259169592772945,0.02876014199654287
392,0.5294170272486359,0.5331559341902277,0.025870038110882388
393,0.5412724015568663,0.5373179782390735,0.026564212884846027
394,0.5270749952812636,0.5414638130328917,0.03420013539844601
395,0.5233923355484228,0.5245565624471616,0.03368465908114628
396,0.5333903097459454,0.5266942715190763,0.0290797373132687
397,0.5372506167865075,0.5364921321613527,0.02402806940373136
398,0.5375413380770232,0.5399901392758534,0.028272157749499125
399,0.5422576394112077,0.5458201851421829,0.02784259415174935
400,0.5298692278841294,0.5436501531088245,0.03682219159911063
401,0.5319689423079882,0.5359738910709825,0.0391727636059974
402,0.5391888534805697,0.5296741363307541,0.05676081555226412
403,0.5401417554094246,0.5440225999746879,0.02256411666260013
404,0.5318882042506804,0.5441359740696721,0.041980391280889914
405,0.5381874492786658,0.5327025333589024,0.04649940032921753
406,0.541223997809864,0.5445732628140488,0.023804696332901474
407,0.5343433102008472,0.5482818088634906,0.04082228782135653
408,0.5355061937477289,0.5413181159764641,0.03510050069932954
409,0.5307898924135444,0.5360872651659665,0.0630839917111408
410,0.5240384467500654,0.5318603792386077,0.02799723704693927
411,0.5346501994541065,0.5315688863382056,0.03956796211592719
412,0.5242806657675321,0.5359576801964873,0.03664005663366473
413,0.5186275319411893,0.520232610467393,0.0237565852099535
414,0.5224070993092625,0.5190017986067391,0.04273298670414751
415,0.5315813149974215,0.5304191272305602,0.019667139759375653
416,0.5321950918887584,0.5355528132011012,0.030608983721257893
417,0.5112462399496768,0.5243622343867161,0.03682562810789263
418,0.5221325459814903,0.5130908003944165,0.04917987717917612
419,0.534278639965055,0.5259817023682608,0.031127896547339624
420,0.5356192677305235,0.5418525679413295,0.04269518510754553
421,0.5348440131093897,0.5391317742810636,0.044949534868536346
422,0.5478462015278054,0.5352613219201671,0.0632798727117147
423,0.5509958240417977,0.555698999749921,0.03988068441508903
424,0.557149659161502,0.5605249819455641,0.0459907970294818
425,0.5707979603967411,0.5633590509132673,0.06469227782111596
426,0.5825564270697392,0.5755698038658186,0.1404776059905221
427,0.5346824352383652,0.549334501918726,0.11644953658679072
428,0.5228108945825728,0.5359252600669646,0.036760334441034666
429,0.5280602331356055,0.5257873743078153,0.03215884918193908
430,0.5077735618348628,0.5283947922536294,0.04827607536951059
431,0.5135236032964381,0.5093012015919666,0.0667060719673669
432,0.5152033560994241,0.5267591150170575,0.036616001072190735
433,0.5145735097713906,0.5227427664051715,0.06280219799101695
434,0.5284801947564777,0.5207023193412922,0.06322145206242072
435,0.5292554509927924,0.5350507829852265,0.032499063551356906
436,0.5333257380362001,0.5348887762667565,0.026962847903557813
437,0.5327442970703498,0.5340467209340085,0.03772255689999416
438,0.5275595302270627,0.5353746960151509,0.03088390442381775
439,0.5259281811710785,0.5289291454309476,0.02904880873423072
440,0.5159948772093479,0.5274554732933778,0.04004563683662494
441,0.5298368919586428,0.5231800551495484,0.06417336499503422
442,0.5418216067384576,0.5364272902828396,0.048953067599564234
443,0.5468447957107199,0.5448647540949829,0.04213159766729783
444,0.5505758608057443,0.5552941327545348,0.024701625125003
445,0.5531278743911433,0.5494801989751537,0.04147866099871817
446,0.5576826963803501,0.5593428027083964,0.06775077063709435
447,0.5785508086469427,0.5647841908343665,0.07329729581123944
448,0.5639656765347265,0.5818533477315517,0.11811967985484186
449,0.5598631520918789,0.5621444499271088,0.034059238538384086
450,0.5610099662020639,0.5614643009058158,0.05826256988999734
451,0.5574727163775044,0.5593913349248671,0.024481688562955118
452,0.5465055721471554,0.5634237940042336,0.042805153388569474
453,0.5474100703290082,0.5495773621956421,0.0317533411456633
454,0.545213448269917,0.5561038667453071,0.04543751911558009
455,0.5489283437870167,0.5421116390927412,0.04298385184523338
456,0.5477169579670861,0.5553426649710055,0.043282828109267216
457,0.5498490099316128,0.546468011202032,0.05174007622176477
458,0.5638687688994942,0.5532049558990906,0.05097717127216117
459,0.5678098156125451,0.576282374636102,0.02245071187279419
460,0.5857060495837318,0.5743390907927116,0.04670215434735543
461,0.5818619105059133,0.5881531024717801,0.04382579649682294
462,0.5775816418444789,0.5831327905962232,0.04734134498080708
463,0.5765802376425749,0.5838776827084825,0.06892605664053772
464,0.5614783331851197,0.5777723564357145,0.06871986611361784
465,0.5471840192742848,0.5577071238523562,0.09951442130910364
466,0.5271395669910092,0.5522980570683615,0.07495025653538058
467,0.5153487643925241,0.5329292831683387,0.05227617159175649
468,0.5042201440475598,0.5188723124248069,0.03091826951163773
469,0.516253262574377,0.5129612154249372,0.03865041427113367
470,0.5301115438124617,0.5239735782658251,0.04780527366637684
471,0.5218578941276709,0.5315041432472395,0.035090191172983544
472,0.5240384467500654,0.5253501843509856,0.03565721512201325
473,0.5358938210582959,0.5291721061148791,0.04942043279391599
474,0.5299984698296671,0.5391317742810636,0.06352386483523657
475,0.5173192384860265,0.5307915740964237,0.06559951613956347
476,0.5174323124688208,0.5178196193695712,0.047928987982528766
477,0.5051893108500237,0.5213176264840722,0.06360634104600453
478,0.503428721463683,0.5036979055350732,0.034196698889664014
479,0.5033479817911938,0.511147419382947,0.05588794232163659
480,0.4983731965659335,0.504588593491307,0.03911434295670343
481,0.5067883255957025,0.4985479115219581,0.040351486118222785
482,0.5016197250999771,0.5102081004226955,0.06297402343011686
483,0.5086942263642777,0.508426724510228,0.11162811476564727
484,0.4839496407095608,0.5170908393442604,0.19020388806603591
